lng,lat,dist,intensity
9.670918367346939,51.79336734693877,42.758144994294454,3
9.686224489795919,51.79336734693877,41.97160747676354,5
9.701530612244898,51.79336734693877,40.70157773007269,1
9.716836734693878,51.79336734693877,39.230087835685936,10
9.732142857142858,51.79336734693877,37.82584984059246,8
9.747448979591837,51.79336734693877,35.74045576138821,10
9.762755102040817,51.79336734693877,34.4936128485223,6
9.778061224489797,51.79336734693877,34.09818464998978,5
9.793367346938776,51.79336734693877,32.309103081263125,4
9.808673469387756,51.79336734693877,31.183526949400534,4
9.823979591836734,51.79336734693877,30.460016643837765,7
9.839285714285714,51.79336734693877,28.84495283260457,4
9.854591836734693,51.79336734693877,27.67079206946982,5
9.869897959183673,51.79336734693877,27.424448694906964,10
9.885204081632653,51.79336734693877,25.990968221652285,4
9.900510204081632,51.79336734693877,25.379170312678887,3
9.915816326530612,51.79336734693877,24.701174906168784,4
9.931122448979592,51.79336734693877,23.86684530751439,10
9.946428571428571,51.79336734693877,24.113901606309,2
9.96173469387755,51.79336734693877,23.008030481023447,5
9.97704081632653,51.79336734693877,22.678305381706497,8
9.99234693877551,51.79336734693877,23.25426681491598,4
10.00765306122449,51.79336734693877,22.47729036610778,10
10.02295918367347,51.79336734693877,22.91881330304257,6
10.03826530612245,51.79336734693877,23.544517463155994,2
10.053571428571429,51.79336734693877,23.74287540544096,4
10.068877551020408,51.79336734693877,24.610795163529847,9
10.084183673469388,51.79336734693877,25.096260698354783,8
10.099489795918368,51.79336734693877,25.100546564193706,10
10.114795918367347,51.79336734693877,26.374044334213263,10
10.130102040816327,51.79336734693877,27.108742012426028,3
10.145408163265307,51.79336734693877,28.058518304844068,3
10.160714285714286,51.79336734693877,28.73627753831291,9
10.176020408163264,51.79336734693877,30.01370766056638,5
10.191326530612244,51.79336734693877,31.579784174236668,5
10.206632653061224,51.79336734693877,32.892868988036,7
10.221938775510203,51.79336734693877,33.28845292946512,6
10.237244897959183,51.79336734693877,35.1060779325501,10
10.252551020408163,51.79336734693877,36.70374172599139,3
10.267857142857142,51.79336734693877,37.70397644532702,8
10.283163265306122,51.79336734693877,39.261504120787976,4
10.298469387755102,51.79336734693877,40.55073252357342,6
10.313775510204081,51.79336734693877,41.750608540742,10
10.329081632653061,51.79336734693877,43.05242296174611,4
10.34438775510204,51.79336734693877,44.31095193760547,9
10.35969387755102,51.79336734693877,46.29015695040358,10
10.375,51.79336734693877,47.126247388735656,10
9.625,51.80255102040816,46.599811908529524,7
9.64030612244898,51.80255102040816,46.01620687140413,5
9.65561224489796,51.80255102040816,43.74048750805946,3
9.670918367346939,51.80255102040816,42.43700534276692,10
9.686224489795919,51.80255102040816,41.312995261992114,9
9.701530612244898,51.80255102040816,39.27414847249677,6
9.716836734693878,51.80255102040816,38.48288295459014,3
9.732142857142858,51.80255102040816,36.50220526678443,10
9.747448979591837,51.80255102040816,35.944882650951726,9
9.762755102040817,51.80255102040816,33.799668792432186,10
9.778061224489797,51.80255102040816,32.96345640643555,3
9.793367346938776,51.80255102040816,31.808976599559493,5
9.808673469387756,51.80255102040816,30.94594695003919,7
9.823979591836734,51.80255102040816,28.937666744530727,10
9.839285714285714,51.80255102040816,28.41851146544626,4
9.854591836734693,51.80255102040816,27.369634379494027,6
9.869897959183673,51.80255102040816,25.759145393710117,9
9.885204081632653,51.80255102040816,24.98200001699136,8
9.900510204081632,51.80255102040816,25.006931563517178,7
9.915816326530612,51.80255102040816,23.43854332968564,6
9.931122448979592,51.80255102040816,22.94651576395827,6
9.946428571428571,51.80255102040816,22.873885922801197,9
9.96173469387755,51.80255102040816,22.554874556010354,5
9.97704081632653,51.80255102040816,21.946701859096663,9
9.99234693877551,51.80255102040816,22.331420271413286,6
10.00765306122449,51.80255102040816,22.15739182271599,7
10.02295918367347,51.80255102040816,22.327896301431064,4
10.03826530612245,51.80255102040816,22.525925842689187,3
10.053571428571429,51.80255102040816,22.31856417282044,8
10.068877551020408,51.80255102040816,23.228138409286277,4
10.084183673469388,51.80255102040816,24.10415963189233,6
10.099489795918368,51.80255102040816,24.701073052306747,3
10.114795918367347,51.80255102040816,25.382898337620603,5
10.130102040816327,51.80255102040816,26.00341229584569,6
10.145408163265307,51.80255102040816,27.073969651398535,8
10.160714285714286,51.80255102040816,28.643752809879263,9
10.176020408163264,51.80255102040816,29.826226205880815,8
10.191326530612244,51.80255102040816,30.031124635492557,10
10.206632653061224,51.80255102040816,31.731102665900977,6
10.221938775510203,51.80255102040816,33.290128034442844,8
10.237244897959183,51.80255102040816,34.36016122973268,7
10.252551020408163,51.80255102040816,35.61788978272348,3
10.267857142857142,51.80255102040816,37.29615515447465,10
10.283163265306122,51.80255102040816,37.90409243951092,8
10.298469387755102,51.80255102040816,40.06725762963995,4
10.313775510204081,51.80255102040816,41.18770861309839,7
10.329081632653061,51.80255102040816,42.15383395648554,10
10.34438775510204,51.80255102040816,44.03706754886586,1
10.35969387755102,51.80255102040816,45.56389072272844,10
10.375,51.80255102040816,47.273378877565015,9
9.625,51.81173469387755,46.670135963028734,8
9.64030612244898,51.81173469387755,45.37040115171333,10
9.65561224489796,51.81173469387755,43.20052166648048,7
9.670918367346939,51.81173469387755,42.56402507266918,9
9.686224489795919,51.81173469387755,40.432104185733444,4
9.701530612244898,51.81173469387755,39.261948345088285,5
9.716836734693878,51.81173469387755,37.88599262715525,7
9.732142857142858,51.81173469387755,36.8065989881167,6
9.747448979591837,51.81173469387755,34.80834275238716,2
9.762755102040817,51.81173469387755,33.93357138725515,5
9.778061224489797,51.81173469387755,32.24465491802283,7
9.793367346938776,51.81173469387755,30.701006770242362,4
9.808673469387756,51.81173469387755,29.65118575292622,3
9.823979591836734,51.81173469387755,28.405972715372933,4
9.839285714285714,51.81173469387755,27.47446553592467,10
9.854591836734693,51.81173469387755,26.01776740019724,5
9.869897959183673,51.81173469387755,25.76134038161831,3
9.885204081632653,51.81173469387755,24.9346876487669,2
9.900510204081632,51.81173469387755,23.284683517936724,10
9.915816326530612,51.81173469387755,22.737093492858865,10
9.931122448979592,51.81173469387755,21.8339614547328,7
9.946428571428571,51.81173469387755,21.616203936036026,4
9.96173469387755,51.81173469387755,21.64798353802197,5
9.97704081632653,51.81173469387755,21.01850108929564,6
9.99234693877551,51.81173469387755,21.021844500100716,5
10.00765306122449,51.81173469387755,20.748274893384423,5
10.02295918367347,51.81173469387755,20.990639293290997,4
10.03826530612245,51.81173469387755,20.87339854370184,7
10.053571428571429,51.81173469387755,21.577074317836807,10
10.068877551020408,51.81173469387755,21.811256626786168,7
10.084183673469388,51.81173469387755,22.924229193979365,7
10.099489795918368,51.81173469387755,23.62339838346846,8
10.114795918367347,51.81173469387755,24.67652772934854,1
10.130102040816327,51.81173469387755,25.83582387691861,9
10.145408163265307,51.81173469387755,26.56985547032268,7
10.160714285714286,51.81173469387755,27.922691802277278,4
10.176020408163264,51.81173469387755,29.04173590028653,5
10.191326530612244,51.81173469387755,29.725374510859634,3
10.206632653061224,51.81173469387755,31.14696844636728,5
10.221938775510203,51.81173469387755,32.7685794364841,9
10.237244897959183,51.81173469387755,33.11921586398115,10
10.252551020408163,51.81173469387755,35.29843270285108,8
10.267857142857142,51.81173469387755,35.95764775844293,10
10.283163265306122,51.81173469387755,37.391053832617644,9
10.298469387755102,51.81173469387755,38.76648326838059,10
10.313775510204081,51.81173469387755,41.10548256668255,6
10.329081632653061,51.81173469387755,41.82628592653916,9
10.34438775510204,51.81173469387755,43.80286687794583,8
10.35969387755102,51.81173469387755,44.98958633419897,4
10.375,51.81173469387755,46.12350674035409,10
9.625,51.82091836734694,46.03918640279358,3
9.64030612244898,51.82091836734694,44.50884724347977,3
9.65561224489796,51.82091836734694,42.82759732400808,8
9.670918367346939,51.82091836734694,41.228658329897385,10
9.686224489795919,51.82091836734694,40.57791374847817,4
9.701530612244898,51.82091836734694,38.87688816668626,10
9.716836734693878,51.82091836734694,37.3116437255842,2
9.732142857142858,51.82091836734694,36.1515187109372,7
9.747448979591837,51.82091836734694,34.07618781900117,10
9.762755102040817,51.82091836734694,33.09076249207065,4
9.778061224489797,51.82091836734694,31.220795041621493,4
9.793367346938776,51.82091836734694,30.136709734975174,3
9.808673469387756,51.82091836734694,28.913897921012587,6
9.823979591836734,51.82091836734694,27.408856681378307,9
9.839285714285714,51.82091836734694,27.15713459937423,4
9.854591836734693,51.82091836734694,25.906561863815558,1
9.869897959183673,51.82091836734694,24.652766871764722,10
9.885204081632653,51.82091836734694,23.16486054127638,10
9.900510204081632,51.82091836734694,22.344250348791945,3
9.915816326530612,51.82091836734694,21.474773144422475,9
9.931122448979592,51.82091836734694,21.474008641101783,9
9.946428571428571,51.82091836734694,20.701298910886464,9
9.96173469387755,51.82091836734694,20.162130734857023,7
9.97704081632653,51.82091836734694,19.74608363763045,9
9.99234693877551,51.82091836734694,19.75376742498561,3
10.00765306122449,51.82091836734694,19.640401070169986,6
10.02295918367347,51.82091836734694,20.172159402585965,9
10.03826530612245,51.82091836734694,19.959659581071186,10
10.053571428571429,51.82091836734694,20.35129361956082,7
10.068877551020408,51.82091836734694,21.527312611829547,2
10.084183673469388,51.82091836734694,22.04057261790227,7
10.099489795918368,51.82091836734694,22.59543156192937,10
10.114795918367347,51.82091836734694,23.628488056039075,2
10.130102040816327,51.82091836734694,24.19209026990608,10
10.145408163265307,51.82091836734694,25.72104252315093,10
10.160714285714286,51.82091836734694,26.99725308518289,5
10.176020408163264,51.82091836734694,27.785628691546474,2
10.191326530612244,51.82091836734694,29.554130048401134,8
10.206632653061224,51.82091836734694,29.976743065484502,7
10.221938775510203,51.82091836734694,31.496739217306747,6
10.237244897959183,51.82091836734694,32.853606040888096,9
10.252551020408163,51.82091836734694,34.579420490250556,4
10.267857142857142,51.82091836734694,35.58212473770074,10
10.283163265306122,51.82091836734694,36.970047354821574,4
10.298469387755102,51.82091836734694,38.27161719087454,7
10.313775510204081,51.82091836734694,39.961499163147074,4
10.329081632653061,51.82091836734694,41.696757734405196,4
10.34438775510204,51.82091836734694,43.24930579202227,4
10.35969387755102,51.82091836734694,45.09015798953935,5
10.375,51.82091836734694,46.47305223747649,5
9.625,51.83010204081633,45.832826765687734,9
9.64030612244898,51.83010204081633,44.19098859428182,3
9.65561224489796,51.83010204081633,43.11966992118135,7
9.670918367346939,51.83010204081633,40.91284108514693,5
9.686224489795919,51.83010204081633,39.88053971344573,8
9.701530612244898,51.83010204081633,37.82495259389282,3
9.716836734693878,51.83010204081633,36.56055443641465,9
9.732142857142858,51.83010204081633,35.46198490014422,1
9.747448979591837,51.83010204081633,33.43387653706559,8
9.762755102040817,51.83010204081633,31.91730268240536,9
9.778061224489797,51.83010204081633,30.819884453642008,10
9.793367346938776,51.83010204081633,29.703891951178107,6
9.808673469387756,51.83010204081633,28.37536484757042,5
9.823979591836734,51.83010204081633,26.996618246895864,4
9.839285714285714,51.83010204081633,25.6209697255405,10
9.854591836734693,51.83010204081633,25.04419747468365,6
9.869897959183673,51.83010204081633,23.625864089294424,10
9.885204081632653,51.83010204081633,22.366711214959402,4
9.900510204081632,51.83010204081633,21.973888003159107,2
9.915816326530612,51.83010204081633,20.880304675592207,8
9.931122448979592,51.83010204081633,20.441932371417767,10
9.946428571428571,51.83010204081633,19.96132592349246,10
9.96173469387755,51.83010204081633,19.255914027964835,4
9.97704081632653,51.83010204081633,18.77136879047633,10
9.99234693877551,51.83010204081633,18.92597433202599,9
10.00765306122449,51.83010204081633,18.589985688415084,9
10.02295918367347,51.83010204081633,19.400275144857382,7
10.03826530612245,51.83010204081633,19.275743106250165,6
10.053571428571429,51.83010204081633,20.259164065380343,3
10.068877551020408,51.83010204081633,20.16897271066067,3
10.084183673469388,51.83010204081633,21.397155966185686,5
10.099489795918368,51.83010204081633,21.754623670072736,1
10.114795918367347,51.83010204081633,22.29213834448486,5
10.130102040816327,51.83010204081633,23.55639207965089,10
10.145408163265307,51.83010204081633,24.949625775205313,4
10.160714285714286,51.83010204081633,26.138454516083822,4
10.176020408163264,51.83010204081633,26.903121944596343,4
10.191326530612244,51.83010204081633,28.348715524061276,1
10.206632653061224,51.83010204081633,29.808060024276774,7
10.221938775510203,51.83010204081633,30.811033449670592,8
10.237244897959183,51.83010204081633,32.63357263996754,6
10.252551020408163,51.83010204081633,33.85483330173453,6
10.267857142857142,51.83010204081633,35.1406716273816,3
10.283163265306122,51.83010204081633,36.418766560219176,8
10.298469387755102,51.83010204081633,37.74433656368703,5
10.313775510204081,51.83010204081633,39.14913272668335,9
10.329081632653061,51.83010204081633,40.997904070145694,3
10.34438775510204,51.83010204081633,42.17768646963599,6
10.35969387755102,51.83010204081633,43.78753173060928,10
10.375,51.83010204081633,45.68508089060379,6
9.625,51.839285714285715,45.08612957114669,3
9.64030612244898,51.839285714285715,44.02476289748355,5
9.65561224489796,51.839285714285715,42.622962858081856,10
9.670918367346939,51.839285714285715,40.29512120623425,6
9.686224489795919,51.839285714285715,38.8684250775401,4
9.701530612244898,51.839285714285715,38.0279230364916,10
9.716836734693878,51.839285714285715,36.3084416810796,10
9.732142857142858,51.839285714285715,35.13571283225652,6
9.747448979591837,51.839285714285715,33.30619890611272,3
9.762755102040817,51.839285714285715,32.298215162312594,4
9.778061224489797,51.839285714285715,30.20541054722476,10
9.793367346938776,51.839285714285715,29.219739260968655,10
9.808673469387756,51.839285714285715,27.693212801597912,7
9.823979591836734,51.839285714285715,26.125408963936216,10
9.839285714285714,51.839285714285715,25.038007089039805,6
9.854591836734693,51.839285714285715,24.504436194764867,5
9.869897959183673,51.839285714285715,23.135187795803734,5
9.885204081632653,51.839285714285715,21.847576170270425,4
9.900510204081632,51.839285714285715,20.812731129863764,5
9.915816326530612,51.839285714285715,20.430207250048277,1
9.931122448979592,51.839285714285715,19.5289690509295,3
9.946428571428571,51.839285714285715,19.02743677329855,3
9.96173469387755,51.839285714285715,18.038901775953995,8
9.97704081632653,51.839285714285715,18.372191706962838,4
9.99234693877551,51.839285714285715,17.936421811912844,3
10.00765306122449,51.839285714285715,17.362004299917515,6
10.02295918367347,51.839285714285715,18.414084190509705,10
10.03826530612245,51.839285714285715,17.926395480582197,6
10.053571428571429,51.839285714285715,18.8260170906536,10
10.068877551020408,51.839285714285715,19.800509254715948,4
10.084183673469388,51.839285714285715,19.907923686545452,10
10.099489795918368,51.839285714285715,20.688016931023686,4
10.114795918367347,51.839285714285715,22.207341573184163,4
10.130102040816327,51.839285714285715,23.14511824946875,8
10.145408163265307,51.839285714285715,23.90734969260006,8
10.160714285714286,51.839285714285715,25.181173949500725,7
10.176020408163264,51.839285714285715,26.80508956477259,7
10.191326530612244,51.839285714285715,27.55610123138116,7
10.206632653061224,51.839285714285715,28.604227718825847,3
10.221938775510203,51.839285714285715,30.065708780295456,5
10.237244897959183,51.839285714285715,32.053526448567304,8
10.252551020408163,51.839285714285715,33.48054109060983,8
10.267857142857142,51.839285714285715,34.250294695897544,9
10.283163265306122,51.839285714285715,36.1522541535937,2
10.298469387755102,51.839285714285715,37.27643042442922,10
10.313775510204081,51.839285714285715,39.61021168822463,10
10.329081632653061,51.839285714285715,40.38824828559475,4
10.34438775510204,51.839285714285715,42.261375471630956,5
10.35969387755102,51.839285714285715,43.52352313624779,10
10.375,51.839285714285715,45.68085501686797,10
9.625,51.8484693877551,44.91166573754021,2
9.64030612244898,51.8484693877551,43.77816633043978,9
9.65561224489796,51.8484693877551,42.11532996770129,4
9.670918367346939,51.8484693877551,40.70465844304413,5
9.686224489795919,51.8484693877551,38.41745527276391,5
9.701530612244898,51.8484693877551,36.71179881843662,4
9.716836734693878,51.8484693877551,35.35431755138198,3
9.732142857142858,51.8484693877551,34.64115256728177,3
9.747448979591837,51.8484693877551,32.95524227625699,8
9.762755102040817,51.8484693877551,30.90569198257324,8
9.778061224489797,51.8484693877551,29.805747629045328,6
9.793367346938776,51.8484693877551,28.18451626344936,3
9.808673469387756,51.8484693877551,26.968209535538264,10
9.823979591836734,51.8484693877551,26.142217906964213,5
9.839285714285714,51.8484693877551,24.49089757471541,4
9.854591836734693,51.8484693877551,23.515911141934232,5
9.869897959183673,51.8484693877551,22.597311837796518,2
9.885204081632653,51.8484693877551,21.018746962564958,5
9.900510204081632,51.8484693877551,20.003105683670935,5
9.915816326530612,51.8484693877551,19.108060509773086,10
9.931122448979592,51.8484693877551,18.756760281127097,5
9.946428571428571,51.8484693877551,17.572312495004695,3
9.96173469387755,51.8484693877551,17.05849186243914,9
9.97704081632653,51.8484693877551,17.433653420535567,7
9.99234693877551,51.8484693877551,17.042654930789865,10
10.00765306122449,51.8484693877551,16.885434032072407,10
10.02295918367347,51.8484693877551,16.90744888097585,10
10.03826530612245,51.8484693877551,17.136950626962822,4
10.053571428571429,51.8484693877551,18.22416237788116,10
10.068877551020408,51.8484693877551,18.951776496848158,4
10.084183673469388,51.8484693877551,19.712060683970137,3
10.099489795918368,51.8484693877551,20.4782596621877,10
10.114795918367347,51.8484693877551,20.779080556099135,3
10.130102040816327,51.8484693877551,22.269325514513714,4
10.145408163265307,51.8484693877551,23.31632934726278,2
10.160714285714286,51.8484693877551,24.944974324576147,6
10.176020408163264,51.8484693877551,26.06151973113438,1
10.191326530612244,51.8484693877551,27.40666250509798,9
10.206632653061224,51.8484693877551,28.51836692499584,2
10.221938775510203,51.8484693877551,29.362671334325025,10
10.237244897959183,51.8484693877551,30.886942450645076,10
10.252551020408163,51.8484693877551,32.94965693224228,10
10.267857142857142,51.8484693877551,34.051984062054984,10
10.283163265306122,51.8484693877551,35.27157260843104,7
10.298469387755102,51.8484693877551,37.54785473058774,2
10.313775510204081,51.8484693877551,38.969801732969,7
10.329081632653061,51.8484693877551,39.93494938972364,4
10.34438775510204,51.8484693877551,41.370369971942694,10
10.35969387755102,51.8484693877551,43.78227557560895,4
10.375,51.8484693877551,45.31883852117865,5
9.625,51.85765306122449,44.81488399786251,3
9.64030612244898,51.85765306122449,43.045935467279136,2
9.65561224489796,51.85765306122449,41.00417993233047,5
9.670918367346939,51.85765306122449,39.37223756767142,9
9.686224489795919,51.85765306122449,38.304762576060206,6
9.701530612244898,51.85765306122449,36.62994803964011,10
9.716836734693878,51.85765306122449,35.44977836435105,7
9.732142857142858,51.85765306122449,33.629551204305564,8
9.747448979591837,51.85765306122449,32.05482184621743,2
9.762755102040817,51.85765306122449,31.09037255009974,2
9.778061224489797,51.85765306122449,29.654856090459276,3
9.793367346938776,51.85765306122449,27.570192013761062,5
9.808673469387756,51.85765306122449,26.219218804887372,6
9.823979591836734,51.85765306122449,25.107194941972992,2
9.839285714285714,51.85765306122449,23.534644892093926,10
9.854591836734693,51.85765306122449,22.591792719100322,3
9.869897959183673,51.85765306122449,21.159357940282625,9
9.885204081632653,51.85765306122449,20.609521412472994,6
9.900510204081632,51.85765306122449,19.688501310064993,9
9.915816326530612,51.85765306122449,18.03542154885405,8
9.931122448979592,51.85765306122449,17.39631412663784,3
9.946428571428571,51.85765306122449,17.020969136029084,4
9.96173469387755,51.85765306122449,16.36462246051704,3
9.97704081632653,51.85765306122449,15.665514913623682,1
9.99234693877551,51.85765306122449,15.616334836986915,10
10.00765306122449,51.85765306122449,15.497902033833538,5
10.02295918367347,51.85765306122449,15.746399233248505,2
10.03826530612245,51.85765306122449,16.409148015964444,10
10.053571428571429,51.85765306122449,17.381913035786706,2
10.068877551020408,51.85765306122449,17.821893200292994,10
10.084183673469388,51.85765306122449,17.96367868917595,7
10.099489795918368,51.85765306122449,18.822739618150912,7
10.114795918367347,51.85765306122449,20.70605518531497,6
10.130102040816327,51.85765306122449,21.26694999305582,9
10.145408163265307,51.85765306122449,22.89136382275921,3
10.160714285714286,51.85765306122449,24.24165872311544,4
10.176020408163264,51.85765306122449,24.733778244917684,5
10.191326530612244,51.85765306122449,26.409756704649176,2
10.206632653061224,51.85765306122449,27.703055084164898,1
10.221938775510203,51.85765306122449,28.880596796194187,6
10.237244897959183,51.85765306122449,30.282522674849968,5
10.252551020408163,51.85765306122449,32.672613945439956,7
10.267857142857142,51.85765306122449,33.87986018159706,5
10.283163265306122,51.85765306122449,35.661640912678365,9
10.298469387755102,51.85765306122449,37.11687428366053,8
10.313775510204081,51.85765306122449,38.083971923594525,8
10.329081632653061,51.85765306122449,39.33085850535414,4
10.34438775510204,51.85765306122449,41.37235986800755,6
10.35969387755102,51.85765306122449,43.4168300159492,4
10.375,51.85765306122449,44.108946086432326,4
9.625,51.86683673469388,43.8409355722094,4
9.64030612244898,51.86683673469388,42.771185893042215,8
9.65561224489796,51.86683673469388,40.65689325105931,9
9.670918367346939,51.86683673469388,39.395906447849235,4
9.686224489795919,51.86683673469388,38.31338100190645,10
9.701530612244898,51.86683673469388,36.76028907072245,9
9.716836734693878,51.86683673469388,35.028663606381926,3
9.732142857142858,51.86683673469388,33.20636808331671,10
9.747448979591837,51.86683673469388,31.550562026515035,10
9.762755102040817,51.86683673469388,30.391038239734474,2
9.778061224489797,51.86683673469388,29.06317623264524,5
9.793367346938776,51.86683673469388,27.2869333438627,5
9.808673469387756,51.86683673469388,25.577356822854824,2
9.823979591836734,51.86683673469388,24.495155885424825,10
9.839285714285714,51.86683673469388,22.79813983379654,10
9.854591836734693,51.86683673469388,22.24865624281753,8
9.869897959183673,51.86683673469388,20.37517891043102,3
9.885204081632653,51.86683673469388,19.898147319855894,8
9.900510204081632,51.86683673469388,18.765269251032663,4
9.915816326530612,51.86683673469388,17.77866329022688,9
9.931122448979592,51.86683673469388,16.318609621160668,7
9.946428571428571,51.86683673469388,15.891786025081561,3
9.96173469387755,51.86683673469388,15.738643794958483,10
9.97704081632653,51.86683673469388,15.33396435328738,6
9.99234693877551,51.86683673469388,15.282991435587874,6
10.00765306122449,51.86683673469388,14.843431209880842,10
10.02295918367347,51.86683673469388,15.085599427745064,1
10.03826530612245,51.86683673469388,14.987068036671996,4
10.053571428571429,51.86683673469388,15.471215007758646,10
10.068877551020408,51.86683673469388,16.726246315995343,2
10.084183673469388,51.86683673469388,17.757278449130187,1
10.099489795918368,51.86683673469388,18.086277136595886,10
10.114795918367347,51.86683673469388,19.86282293304683,6
10.130102040816327,51.86683673469388,20.31762102271686,3
10.145408163265307,51.86683673469388,21.601126237451,7
10.160714285714286,51.86683673469388,23.07371855054304,10
10.176020408163264,51.86683673469388,24.743359628364324,10
10.191326530612244,51.86683673469388,25.908724404127238,4
10.206632653061224,51.86683673469388,27.53357771999758,5
10.221938775510203,51.86683673469388,29.104443656375487,5
10.237244897959183,51.86683673469388,30.30017997342487,6
10.252551020408163,51.86683673469388,31.82429415623922,4
10.267857142857142,51.86683673469388,33.31476255780984,6
10.283163265306122,51.86683673469388,34.915725899236314,4
10.298469387755102,51.86683673469388,36.38685208547455,3
10.313775510204081,51.86683673469388,37.807564191131114,2
10.329081632653061,51.86683673469388,38.95260644107848,7
10.34438775510204,51.86683673469388,40.88951999985808,10
